entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_4cbef43a2e039407,ent_4cbef43a2e039407,ent_4cbef43a2e039407,第 6 缸后主轴承螺栓,第6缸后主轴承螺栓,第 6 缸后主轴承螺栓,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[501],501,"[""eocc_5edbb4d602874dc6""]",eocc_5edbb4d602874dc6
ent_4cc66c0e30385747,ent_4cc66c0e30385747,ent_4cc66c0e30385747,未能查验出新转子的叶轮尺寸明显不一样,未能查验出新转子的叶轮尺寸明显不一样,未能查验出新转子的叶轮尺寸明显不一样,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[463],463,"[""eocc_4721c651ab2c24e6""]",eocc_4721c651ab2c24e6
ent_4dd06de56e177da4,ent_4dd06de56e177da4,ent_4dd06de56e177da4,YC 轮,yc轮,YC 轮,船舶,船舶,"[""船舶""]",船舶,,{},[493],493,"[""eocc_bc651dd90f29af44""]",eocc_bc651dd90f29af44
ent_4dda2461ef48d7a7,ent_4dda2461ef48d7a7,ent_4dda2461ef48d7a7,减速,减速,减速,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[482],482,"[""eocc_671ad81040ce41c9""]",eocc_671ad81040ce41c9
ent_4ddcd4a284e70281,ent_4ddcd4a284e70281,ent_4ddcd4a284e70281,滑油压力有所下降,滑油压力有所下降,滑油压力有所下降,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[503],503,"[""eocc_a9c41972b5bd899f""]",eocc_a9c41972b5bd899f
ent_4e0749800b694d8a,ent_4e0749800b694d8a,ent_4e0749800b694d8a,减少该缸油门和加大该缸气缸油,减少该缸油门和加大该缸气缸油,减少该缸油门和加大该缸气缸油,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[507],507,"[""eocc_fcf3b113ad2de879""]",eocc_fcf3b113ad2de879
ent_4e5ba63bfac51235,ent_4e5ba63bfac51235,ent_4e5ba63bfac51235,换新,换新,换新,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[494],494,"[""eocc_4f96119467795582""]",eocc_4f96119467795582
ent_4e951135254ad730,ent_4e951135254ad730,ent_4e951135254ad730,对主机曲拐箱内部详细检查,对主机曲拐箱内部详细检查,对主机曲拐箱内部详细检查,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[510],510,"[""eocc_169e4f9624b90aca""]",eocc_169e4f9624b90aca
ent_4ea28445fbc8ffa2,ent_4ea28445fbc8ffa2,ent_4ea28445fbc8ffa2,活塞顶部碎裂,活塞顶部碎裂,活塞顶部碎裂,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[490],490,"[""eocc_df4f7285e231546a""]",eocc_df4f7285e231546a
ent_4ea38d5f0b8db03c,ent_4ea38d5f0b8db03c,ent_4ea38d5f0b8db03c,凸轮轴,凸轮轴,凸轮轴,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""特点"": ""细长""}","[479, 513, 514]",479|513|514,"[""eocc_5b756fe790f0f671"", ""eocc_94d9d9af0132b971"", ""eocc_ebc95c8f3f92a150""]",eocc_5b756fe790f0f671|eocc_94d9d9af0132b971|eocc_ebc95c8f3f92a150
ent_4f1a88caee41e410,ent_4f1a88caee41e410,ent_4f1a88caee41e410,咬死转子,咬死转子,咬死转子,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[498],498,"[""eocc_2dbcc7066d490f59""]",eocc_2dbcc7066d490f59
ent_4f48c9d684754dad,ent_4f48c9d684754dad,ent_4f48c9d684754dad,活塞令无法取出,活塞令无法取出,活塞令无法取出,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[474],474,"[""eocc_5c59a35076248ec8""]",eocc_5c59a35076248ec8
ent_4fba9beeb486fdb8,ent_4fba9beeb486fdb8,ent_4fba9beeb486fdb8,主机空冷器,主机空冷器,主机空冷器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[465, 468]",465|468,"[""eocc_6c0aa317ef4e5519"", ""eocc_f79afe377297a480""]",eocc_6c0aa317ef4e5519|eocc_f79afe377297a480
ent_4fd6dec9016771d7,ent_4fd6dec9016771d7,ent_4fd6dec9016771d7,气缸和活塞冷却温度上升,气缸和活塞冷却温度上升,气缸和活塞冷却温度上升,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[505],505,"[""eocc_999f8b2268d808df""]",eocc_999f8b2268d808df
ent_4fe7ec0b4d75f6b3,ent_4fe7ec0b4d75f6b3,ent_4fe7ec0b4d75f6b3,阀盘掉入气缸,阀盘掉入气缸,阀盘掉入气缸,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[491],491,"[""eocc_b3bcc7285772eff5""]",eocc_b3bcc7285772eff5
ent_5114bf8c15d62c37,ent_5114bf8c15d62c37,ent_5114bf8c15d62c37,第 3 道,第3道,第 3 道,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[507],507,"[""eocc_a078b27f15691a96""]",eocc_a078b27f15691a96
ent_511671fa4bfc0cdc,ent_511671fa4bfc0cdc,ent_511671fa4bfc0cdc,细小坚硬颗粒,细小坚硬颗粒,细小坚硬颗粒,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[509],509,"[""eocc_7d22762e347a9594""]",eocc_7d22762e347a9594
ent_516c59e459afe473,ent_516c59e459afe473,ent_516c59e459afe473,燃油系统相关设备,燃油系统相关设备,燃油系统相关设备,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[483],483,"[""eocc_ab420ab04836e6ff""]",eocc_ab420ab04836e6ff
ent_518191a2e2283f5a,ent_518191a2e2283f5a,ent_518191a2e2283f5a,布油环,布油环,布油环,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[499],499,"[""eocc_c791153365298bb1""]",eocc_c791153365298bb1
ent_5189e5e25d270c3d,ent_5189e5e25d270c3d,ent_5189e5e25d270c3d,排气阀,排气阀,排气阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[480, 489, 491, 492, 495, 510]",480|489|491|492|495|510,"[""eocc_1c21e0f6965bc760"", ""eocc_64ff0450fda1bf4b"", ""eocc_6ba515f4d6b176cc"", ""eocc_732851fe75d8fe39"", ""eocc_be805d0c98a48bbe"", ""eocc_f0869efd3821de0b""]",eocc_1c21e0f6965bc760|eocc_64ff0450fda1bf4b|eocc_6ba515f4d6b176cc|eocc_732851fe75d8fe39|eocc_be805d0c98a48bbe|eocc_f0869efd3821de0b
ent_519d9e7786aba081,ent_519d9e7786aba081,ent_519d9e7786aba081,严格审核翻修质量并跟踪记录阀件修理次数和使用时间,严格审核翻修质量并跟踪记录阀件修理次数和使用时间,严格审核翻修质量并跟踪记录阀件修理次数和使用时间,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[491],491,"[""eocc_6f3283f2ba4cc4d9""]",eocc_6f3283f2ba4cc4d9
ent_51db22f5180604f7,ent_51db22f5180604f7,ent_51db22f5180604f7,主机中间轴承高温报警,主机中间轴承高温报警,主机中间轴承高温报警,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[499],499,"[""eocc_fe775a938bfdb647""]",eocc_fe775a938bfdb647
ent_51e9e723785f6fa9,ent_51e9e723785f6fa9,ent_51e9e723785f6fa9,口琴阀单向气密性不好,口琴阀单向气密性不好,口琴阀单向气密性不好,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[467],467,"[""eocc_bf03e9745233c07a""]",eocc_bf03e9745233c07a
ent_51fe57392d476626,ent_51fe57392d476626,ent_51fe57392d476626,压气端叶轮,压气端叶轮,压气端叶轮,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[487, 497]",487|497,"[""eocc_4360b8059d091fdf"", ""eocc_bac02dd15c39b25e""]",eocc_4360b8059d091fdf|eocc_bac02dd15c39b25e
ent_521d49e4b680a28f,ent_521d49e4b680a28f,ent_521d49e4b680a28f,十字头轴承,十字头轴承,十字头轴承,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[476],476,"[""eocc_a8cdab365ebfc1e3""]",eocc_a8cdab365ebfc1e3
ent_523d18503a7ae97c,ent_523d18503a7ae97c,ent_523d18503a7ae97c,GJS 轮,gjs轮,GJS 轮,船舶,船舶,"[""船舶""]",船舶,,{},"[513, 514]",513|514,"[""eocc_39185ff51d658430"", ""eocc_8a4be1a273ad01f0""]",eocc_39185ff51d658430|eocc_8a4be1a273ad01f0
ent_524446f54cdc56d7,ent_524446f54cdc56d7,ent_524446f54cdc56d7,燃油驳运系统,燃油驳运系统,燃油驳运系统,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[460],460,"[""eocc_dac0e504a2c3dc61""]",eocc_dac0e504a2c3dc61
ent_5244f655cf990d7f,ent_5244f655cf990d7f,ent_5244f655cf990d7f,主机第 5 缸排烟高温报警,主机第5缸排烟高温报警,主机第 5 缸排烟高温报警,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[484],484,"[""eocc_ac37c9711c5d39fe""]",eocc_ac37c9711c5d39fe
ent_52767c58a201435b,ent_52767c58a201435b,ent_52767c58a201435b,曲柄销,曲柄销,曲柄销,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[503],503,"[""eocc_7cd2b9544a127cb1""]",eocc_7cd2b9544a127cb1
ent_52b7a4d093b7bb6d,ent_52b7a4d093b7bb6d,ent_52b7a4d093b7bb6d,沉淀柜,沉淀柜,沉淀柜,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[461],461,"[""eocc_f26e58a7ff1a58db""]",eocc_f26e58a7ff1a58db
ent_52e6c8b199a33f4d,ent_52e6c8b199a33f4d,ent_52e6c8b199a33f4d,认真做好增压器运行时间统计记录，避免轴承超时使用而疲劳损坏,认真做好增压器运行时间统计记录避免轴承超时使用而疲劳损坏,认真做好增压器运行时间统计记录，避免轴承超时使用而疲劳损坏,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[498],498,"[""eocc_515287a602576014""]",eocc_515287a602576014
ent_52fc7e64463f4347,ent_52fc7e64463f4347,ent_52fc7e64463f4347,IF380cSt 燃料油使用保养教训,if380cst燃料油使用保养教训,IF380cSt 燃料油使用保养教训,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[483],483,"[""eocc_d698e34a27415b05""]",eocc_d698e34a27415b05
ent_5308bfcdddb23d2c,ent_5308bfcdddb23d2c,ent_5308bfcdddb23d2c,口琴阀性能状况不佳,口琴阀性能状况不佳,口琴阀性能状况不佳,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[467],467,"[""eocc_f26cfbf24a44b7c1""]",eocc_f26cfbf24a44b7c1
ent_531c8ad0daad0093,ent_531c8ad0daad0093,ent_531c8ad0daad0093,报告船长要求停车检查,报告船长要求停车检查,报告船长要求停车检查,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[476],476,"[""eocc_7596b29f5001dab7""]",eocc_7596b29f5001dab7
ent_535952bef6c60ae6,ent_535952bef6c60ae6,ent_535952bef6c60ae6,令槽,令槽,令槽,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[484],484,"[""eocc_7fe2fa81e2c91db3""]",eocc_7fe2fa81e2c91db3
ent_535b778707d28e65,ent_535b778707d28e65,ent_535b778707d28e65,调节螺杆,调节螺杆,调节螺杆,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[502, 503]",502|503,"[""eocc_4e11e3ccf57749da"", ""eocc_7775b4ce5959f25c""]",eocc_4e11e3ccf57749da|eocc_7775b4ce5959f25c
ent_53abb5f02e8ee615,ent_53abb5f02e8ee615,ent_53abb5f02e8ee615,蒸汽吹灰,蒸汽吹灰,蒸汽吹灰,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[471],471,"[""eocc_d6162267f69c4906""]",eocc_d6162267f69c4906
ent_53d7f5ba346e0625,ent_53d7f5ba346e0625,ent_53d7f5ba346e0625,油泵断油,油泵断油,油泵断油,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[462],462,"[""eocc_9ca50926f590d96d""]",eocc_9ca50926f590d96d
ent_5419b2511d0681ca,ent_5419b2511d0681ca,ent_5419b2511d0681ca,布油环无油带起,布油环无油带起,布油环无油带起,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[499],499,"[""eocc_67a454f5414c36aa""]",eocc_67a454f5414c36aa
ent_5421ef98a44dda87,ent_5421ef98a44dda87,ent_5421ef98a44dda87,增压器轴承,增压器轴承,增压器轴承,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[488],488,"[""eocc_8b86179afa09ab78""]",eocc_8b86179afa09ab78
ent_54c6b65d166f85f9,ent_54c6b65d166f85f9,ent_54c6b65d166f85f9,分油机,分油机,分油机,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[460, 461, 505, 509]",460|461|505|509,"[""eocc_2b9e90dab9937bdd"", ""eocc_853db9898fb96682"", ""eocc_991ce491bab2ebdb"", ""eocc_ffe32f70fa70681c""]",eocc_2b9e90dab9937bdd|eocc_853db9898fb96682|eocc_991ce491bab2ebdb|eocc_ffe32f70fa70681c
ent_551ede0c2d1084d3,ent_551ede0c2d1084d3,ent_551ede0c2d1084d3,转子下沉,转子下沉,转子下沉,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[488, 498]",488|498,"[""eocc_f36c07284469d76b"", ""eocc_f8eb5b2d0263e858""]",eocc_f36c07284469d76b|eocc_f8eb5b2d0263e858
ent_55478c13d797cc73,ent_55478c13d797cc73,ent_55478c13d797cc73,海生物,海生物,海生物,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[466],466,"[""eocc_c5cdd4e657e07b05""]",eocc_c5cdd4e657e07b05
ent_556392fb2ddc0320,ent_556392fb2ddc0320,ent_556392fb2ddc0320,第 7 缸缸套,第7缸缸套,第 7 缸缸套,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[494],494,"[""eocc_7987ce725cd0aff2""]",eocc_7987ce725cd0aff2
ent_55911e3164b3a5af,ent_55911e3164b3a5af,ent_55911e3164b3a5af,第 4、5 缸,第45缸,第 4、5 缸,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[505],505,"[""eocc_ed9d9098566cf604""]",eocc_ed9d9098566cf604
ent_55bf37e0c5a9d2e9,ent_55bf37e0c5a9d2e9,ent_55bf37e0c5a9d2e9,缸头起动阀杆,缸头起动阀杆,缸头起动阀杆,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[489],489,"[""eocc_cd99580a1ba1464c""]",eocc_cd99580a1ba1464c
ent_55d99cfaac9d0e44,ent_55d99cfaac9d0e44,ent_55d99cfaac9d0e44,回油阀式高压油泵,回油阀式高压油泵,回油阀式高压油泵,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[480],480,"[""eocc_ff4c9090110aab0b""]",eocc_ff4c9090110aab0b
ent_55ffcba212f7cec6,ent_55ffcba212f7cec6,ent_55ffcba212f7cec6,停车,停车,停车,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[459],459,"[""eocc_b1ff0c902b2e449c""]",eocc_b1ff0c902b2e449c
ent_567d71ee181a6f06,ent_567d71ee181a6f06,ent_567d71ee181a6f06,维持航行,维持航行,维持航行,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[488],488,"[""eocc_284c782df6c50597""]",eocc_284c782df6c50597
ent_57231fa9b84007ab,ent_57231fa9b84007ab,ent_57231fa9b84007ab,厦门港锚地,厦门港锚地,厦门港锚地,地点,地点,"[""地点""]",地点,,{},[474],474,"[""eocc_32f1c384a11bb4a9""]",eocc_32f1c384a11bb4a9
ent_575b91b26761cbba,ent_575b91b26761cbba,ent_575b91b26761cbba,印度贝迪港锚地,印度贝迪港锚地,印度贝迪港锚地,地点,地点,"[""地点""]",地点,,{},[473],473,"[""eocc_3a99d1a89196d436""]",eocc_3a99d1a89196d436
ent_5791f7871da1ff73,ent_5791f7871da1ff73,ent_5791f7871da1ff73,安全阀先后起跳,安全阀先后起跳,安全阀先后起跳,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[510],510,"[""eocc_dc5c3812fa591cb0""]",eocc_dc5c3812fa591cb0
ent_5804a0fa4a353557,ent_5804a0fa4a353557,ent_5804a0fa4a353557,涡壳,涡壳,涡壳,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[488, 496, 498]",488|496|498,"[""eocc_0f4e489c7e23af68"", ""eocc_1dde2a092d4702ee"", ""eocc_f9424922118824ca""]",eocc_0f4e489c7e23af68|eocc_1dde2a092d4702ee|eocc_f9424922118824ca
ent_583b7c24f7d13647,ent_583b7c24f7d13647,ent_583b7c24f7d13647,换上备用新轴瓦,换上备用新轴瓦,换上备用新轴瓦,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[503],503,"[""eocc_414694af2c1bb634""]",eocc_414694af2c1bb634
ent_5854eeb1fdd5e34f,ent_5854eeb1fdd5e34f,ent_5854eeb1fdd5e34f,高压油泵柱塞咬死,高压油泵柱塞咬死,高压油泵柱塞咬死,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[481],481,"[""eocc_363b1b0f7558dee9""]",eocc_363b1b0f7558dee9
ent_586b4b1fd7661c5f,ent_586b4b1fd7661c5f,ent_586b4b1fd7661c5f,海况恶劣,海况恶劣,海况恶劣,原因因素,原因因素,"[""原因因素""]",原因因素,,{},"[485, 491]",485|491,"[""eocc_5c3797269c26c7e7"", ""eocc_f6b9656620c2da3f""]",eocc_5c3797269c26c7e7|eocc_f6b9656620c2da3f
ent_589afa449161f600,ent_589afa449161f600,ent_589afa449161f600,用专用工具把转子封锁住,用专用工具把转子封锁住,用专用工具把转子封锁住,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[498],498,"[""eocc_4c4ccc40a79e3934""]",eocc_4c4ccc40a79e3934
ent_58c6fa8aad5d91d5,ent_58c6fa8aad5d91d5,ent_58c6fa8aad5d91d5,安排新加坡中远海事派人上船修理,安排新加坡中远海事派人上船修理,安排新加坡中远海事派人上船修理,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[462],462,"[""eocc_45da11ae8f702e93""]",eocc_45da11ae8f702e93
ent_59110fe14a4f95e4,ent_59110fe14a4f95e4,ent_59110fe14a4f95e4,散货舱,散货舱,散货舱,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[461],461,"[""eocc_7a4acfc0c31e6923""]",eocc_7a4acfc0c31e6923
ent_592d98a308407ae9,ent_592d98a308407ae9,ent_592d98a308407ae9,燃油自动清洗滤器,燃油自动清洗滤器,燃油自动清洗滤器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[507],507,"[""eocc_f66d13b17dbba551""]",eocc_f66d13b17dbba551
ent_5a3fa66c775b9537,ent_5a3fa66c775b9537,ent_5a3fa66c775b9537,主机机油泵低压报警并随即自动停车,主机机油泵低压报警并随即自动停车,主机机油泵低压报警并随即自动停车,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[468],468,"[""eocc_4e622102f3e98356""]",eocc_4e622102f3e98356
ent_5a8c3a10c5057203,ent_5a8c3a10c5057203,ent_5a8c3a10c5057203,气缸润滑受影响,气缸润滑受影响,气缸润滑受影响,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[467],467,"[""eocc_163dbc9887dfdd23""]",eocc_163dbc9887dfdd23
ent_5acd3ca414eac577,ent_5acd3ca414eac577,ent_5acd3ca414eac577,扫气压力受影响,扫气压力受影响,扫气压力受影响,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[467],467,"[""eocc_c1c4c3c5814912fb""]",eocc_c1c4c3c5814912fb
ent_5ae3811dac6b8fc4,ent_5ae3811dac6b8fc4,ent_5ae3811dac6b8fc4,太平洋,太平洋,太平洋,地点,地点,"[""地点""]",地点,,{},"[459, 484, 502]",459|484|502,"[""eocc_a787d3ff29d16c88"", ""eocc_b5aad9aaa1ed0652"", ""eocc_f9011e4fb1432158""]",eocc_a787d3ff29d16c88|eocc_b5aad9aaa1ed0652|eocc_f9011e4fb1432158
ent_5ae765c1b545a5e7,ent_5ae765c1b545a5e7,ent_5ae765c1b545a5e7,日本,日本,日本,地点,地点,"[""地点""]",地点,,{},"[462, 485]",462|485,"[""eocc_8484bf7fff3cc0f6"", ""eocc_b54850cb3855809c""]",eocc_8484bf7fff3cc0f6|eocc_b54850cb3855809c
ent_5af75a9d12c98836,ent_5af75a9d12c98836,ent_5af75a9d12c98836,机舱管理混乱,机舱管理混乱,机舱管理混乱,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[475],475,"[""eocc_8488bea55c25768c""]",eocc_8488bea55c25768c
ent_5b15c159192c36ce,ent_5b15c159192c36ce,ent_5b15c159192c36ce,救助拖轮,救助拖轮,救助拖轮,船舶,船舶,"[""船舶""]",船舶,,{},[514],514,"[""eocc_02d01e0ad2c868e6""]",eocc_02d01e0ad2c868e6
ent_5b48aa37a25cf026,ent_5b48aa37a25cf026,ent_5b48aa37a25cf026,IHI SULZER 8RND76M,ihisulzer8rnd76m,IHI SULZER 8RND76M,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""制造商"": ""IHI SULZER"", ""型号"": ""8RND76M""}",[471],471,"[""eocc_bd80a011f0d74d9c""]",eocc_bd80a011f0d74d9c
ent_5c344ce824a2fd42,ent_5c344ce824a2fd42,ent_5c344ce824a2fd42,停车清通废气锅炉、排烟管至增压器的网栅,停车清通废气锅炉排烟管至增压器的网栅,停车清通废气锅炉、排烟管至增压器的网栅,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[505],505,"[""eocc_c20bcc96f2d1065e""]",eocc_c20bcc96f2d1065e
ent_5c4c9b4c2f3ac977,ent_5c4c9b4c2f3ac977,ent_5c4c9b4c2f3ac977,废气锅炉,废气锅炉,废气锅炉,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[505],505,"[""eocc_c67f30b5e63f787a""]",eocc_c67f30b5e63f787a
ent_5c9e1c8629b9391f,ent_5c9e1c8629b9391f,ent_5c9e1c8629b9391f,将原先换下但已漏水的缸头重新装回,将原先换下但已漏水的缸头重新装回,将原先换下但已漏水的缸头重新装回,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[489],489,"[""eocc_b4e0d75dad124160""]",eocc_b4e0d75dad124160
ent_5c9ec8603aa184b7,ent_5c9ec8603aa184b7,ent_5c9ec8603aa184b7,严重拉缸,严重拉缸,严重拉缸,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[473],473,"[""eocc_1cb97e343788cf31""]",eocc_1cb97e343788cf31
ent_5ca2c26262d4b99d,ent_5ca2c26262d4b99d,ent_5ca2c26262d4b99d,紧急停车,紧急停车,紧急停车,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[490],490,"[""eocc_0770417e31658356""]",eocc_0770417e31658356
ent_5cb461d55822c376,ent_5cb461d55822c376,ent_5cb461d55822c376,有人值班,有人值班,有人值班,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[508],508,"[""eocc_4a2226c3ac4dccab""]",eocc_4a2226c3ac4dccab
ent_5cf8e8bf13b04994,ent_5cf8e8bf13b04994,ent_5cf8e8bf13b04994,纽约港,纽约港,纽约港,地点,地点,"[""地点""]",地点,,{},[511],511,"[""eocc_c769fd6fc06a49fe""]",eocc_c769fd6fc06a49fe
ent_5d0c133ddbadf242,ent_5d0c133ddbadf242,ent_5d0c133ddbadf242,No.1 缸,no1缸,No.1 缸,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[465],465,"[""eocc_b088f9d0b4a3c568""]",eocc_b088f9d0b4a3c568
ent_5d18bf899dd2153a,ent_5d18bf899dd2153a,ent_5d18bf899dd2153a,轴承损坏,轴承损坏,轴承损坏,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[498],498,"[""eocc_2520b6942c0ddaf3""]",eocc_2520b6942c0ddaf3
